istasyon_no,yil,ay,gun,saat,saatlik_nispi_nem_yuzde
19141,2018,8,4,4,85.0
19141,2018,8,4,5,70.0
19141,2018,8,4,6,63.0
19141,2018,8,4,7,48.0
19141,2018,8,4,8,42.0
19141,2018,8,4,9,38.0
19141,2018,8,4,10,34.0
19141,2018,8,4,11,31.0
19141,2018,8,4,12,32.0
19141,2018,8,4,13,34.0
19141,2018,8,4,14,40.0
19141,2018,8,4,15,42.0
19141,2018,8,4,16,46.0
19141,2018,8,4,17,52.0
19141,2018,8,4,18,57.0
19141,2018,8,4,19,60.0
19141,2018,8,4,20,64.0
19141,2018,8,4,21,67.0
19141,2018,8,4,22,68.0
19141,2018,8,4,23,69.0
19141,2018,8,5,0,71.0
19141,2018,8,5,1,69.0
19141,2018,8,5,2,69.0
19141,2018,8,5,3,70.0
19141,2018,8,5,4,69.0
19141,2018,8,5,5,68.0
19141,2018,8,5,6,67.0
19141,2018,8,5,7,65.0
19141,2018,8,5,8,63.0
19141,2018,8,5,9,58.0
19141,2018,8,5,10,56.0
19141,2018,8,5,11,57.0
19141,2018,8,5,12,56.0
19141,2018,8,5,13,54.0
19141,2018,8,5,14,51.0
19141,2018,8,5,15,47.0
19141,2018,8,5,16,44.0
19141,2018,8,5,17,52.0
19141,2018,8,5,18,57.0
19141,2018,8,5,19,60.0
19141,2018,8,5,20,67.0
19141,2018,8,5,21,69.0
19141,2018,8,5,22,71.0
19141,2018,8,5,23,73.0
19141,2018,8,6,0,80.0
19141,2018,8,6,1,80.0
19141,2018,8,6,2,84.0
19141,2018,8,6,3,85.0
19141,2018,8,6,4,84.0
19141,2018,8,6,5,68.0
19141,2018,8,6,6,64.0
19141,2018,8,6,7,64.0
19141,2018,8,6,8,46.0
19141,2018,8,6,9,31.0
19141,2018,8,6,10,26.0
19141,2018,8,6,11,24.0
19141,2018,8,6,12,26.0
19141,2018,8,6,13,30.0
19141,2018,8,6,14,34.0
19141,2018,8,6,15,37.0
19141,2018,8,6,16,42.0
19141,2018,8,6,17,51.0
19141,2018,8,6,18,58.0
19141,2018,8,6,19,65.0
19141,2018,8,6,20,69.0
19141,2018,8,6,21,70.0
19141,2018,8,6,22,70.0
19141,2018,8,6,23,69.0
19141,2018,8,7,0,74.0
19141,2018,8,7,1,77.0
19141,2018,8,7,2,80.0
19141,2018,8,7,3,84.0
19141,2018,8,7,4,84.0
19141,2018,8,7,5,75.0
19141,2018,8,7,6,70.0
19141,2018,8,7,7,64.0
19141,2018,8,7,8,54.0
19141,2018,8,7,9,51.0
19141,2018,8,7,10,45.0
19141,2018,8,7,11,38.0
19141,2018,8,7,12,33.0
19141,2018,8,7,13,63.0
19141,2018,8,7,14,68.0
19141,2018,8,7,15,58.0
19141,2018,8,7,16,54.0
19141,2018,8,7,17,61.0
19141,2018,8,7,18,65.0
19141,2018,8,7,19,70.0
19141,2018,8,7,20,70.0
19141,2018,8,7,21,74.0
19141,2018,8,7,22,78.0
19141,2018,8,7,23,80.0
19141,2018,8,8,0,84.0
19141,2018,8,8,1,88.0
19141,2018,8,8,2,88.0
19141,2018,8,8,3,89.0
19141,2018,8,8,4,88.0
19141,2018,8,8,5,74.0
19141,2018,8,8,6,72.0
19141,2018,8,8,7,65.0
19141,2018,8,8,8,53.0
19141,2018,8,8,9,52.0
19141,2018,8,8,10,44.0
19141,2018,8,8,11,38.0
19141,2018,8,8,12,35.0
19141,2018,8,8,13,31.0
19141,2018,8,8,14,36.0
19141,2018,8,8,15,43.0
19141,2018,8,8,16,44.0
19141,2018,8,8,17,55.0
19141,2018,8,8,18,59.0
19141,2018,8,8,19,65.0
19141,2018,8,8,20,71.0
19141,2018,8,8,21,73.0
19141,2018,8,8,22,77.0
19141,2018,8,8,23,80.0
19141,2018,8,9,0,80.0
19141,2018,8,9,1,83.0
19141,2018,8,9,2,84.0
19141,2018,8,9,3,88.0
19141,2018,8,9,4,89.0
19141,2018,8,9,5,76.0
19141,2018,8,9,6,70.0
19141,2018,8,9,7,63.0
19141,2018,8,9,8,55.0
19141,2018,8,9,9,50.0
19141,2018,8,9,10,43.0
19141,2018,8,9,11,36.0
19141,2018,8,9,12,33.0
19141,2018,8,9,19,64.0
19141,2018,8,9,20,69.0
19141,2018,8,9,21,75.0
19141,2018,8,9,22,78.0
19141,2018,8,9,23,79.0
19141,2018,8,10,0,81.0
19141,2018,8,10,1,87.0
19141,2018,8,10,2,85.0
19141,2018,8,10,3,90.0
19141,2018,8,10,4,88.0
19141,2018,8,10,5,75.0
19141,2018,8,10,6,72.0
19141,2018,8,10,7,59.0
19141,2018,8,10,8,50.0
19141,2018,8,10,9,44.0
19141,2018,8,10,10,41.0
19141,2018,8,10,11,35.0
19141,2018,8,10,12,34.0
19141,2018,8,10,15,45.0
19141,2018,8,10,16,48.0
19141,2018,8,10,17,54.0
19141,2018,8,10,18,55.0
19141,2018,8,10,19,60.0
19141,2018,8,10,20,62.0
19141,2018,8,10,21,64.0
19141,2018,8,10,22,67.0
19141,2018,8,10,23,69.0
19141,2018,8,11,0,69.0
19141,2018,8,11,1,70.0
19141,2018,8,11,2,73.0
19141,2018,8,11,3,75.0
19141,2018,8,11,4,72.0
19141,2018,8,11,5,60.0
19141,2018,8,11,6,53.0
19141,2018,8,11,7,50.0
19141,2018,8,11,8,46.0
19141,2018,8,11,9,37.0
19141,2018,8,11,10,34.0
19141,2018,8,11,11,31.0
19141,2018,8,11,12,31.0
19141,2018,8,11,13,31.0
19141,2018,8,11,14,36.0
19141,2018,8,11,15,41.0
19141,2018,8,11,16,45.0
19141,2018,8,11,17,52.0
19141,2018,8,11,18,59.0
19141,2018,8,11,19,63.0
19141,2018,8,11,20,67.0
19141,2018,8,11,21,72.0
19141,2018,8,11,22,74.0
19141,2018,8,11,23,77.0
19141,2018,8,12,0,79.0
19141,2018,8,12,1,75.0
19141,2018,8,12,2,80.0
19141,2018,8,12,3,83.0
19141,2018,8,12,4,83.0
19141,2018,8,12,5,66.0
19141,2018,8,12,6,64.0
19141,2018,8,12,7,51.0
19141,2018,8,12,8,43.0
19141,2018,8,12,9,37.0
19141,2018,8,12,10,30.0
19141,2018,8,12,11,28.0
19141,2018,8,12,12,24.0
19141,2018,8,12,13,26.0
19141,2018,8,12,14,29.0
19141,2018,8,12,15,33.0
19141,2018,8,12,16,40.0
19141,2018,8,12,17,50.0
19141,2018,8,12,18,53.0
19141,2018,8,12,19,57.0
19141,2018,8,12,20,61.0
19141,2018,8,12,21,66.0
19141,2018,8,12,22,71.0
19141,2018,8,12,23,72.0
19141,2018,8,13,0,72.0
19141,2018,8,13,1,78.0
19141,2018,8,13,2,81.0
19141,2018,8,13,3,85.0
19141,2018,8,13,4,85.0
19141,2018,8,13,5,69.0
19141,2018,8,13,6,68.0
19141,2018,8,13,7,58.0
19141,2018,8,13,8,51.0
19141,2018,8,13,9,42.0
19141,2018,8,13,10,39.0
19141,2018,8,13,11,33.0
19141,2018,8,13,12,27.0
19141,2018,8,13,13,25.0
19141,2018,8,13,14,25.0
19141,2018,8,13,15,26.0
19141,2018,8,13,16,30.0
19141,2018,8,13,17,38.0
19141,2018,8,13,18,49.0
19141,2018,8,13,19,55.0
19141,2018,8,14,7,55.0
19141,2018,8,14,13,20.0
19141,2018,8,14,14,25.0
19141,2018,8,14,15,27.0
19141,2018,8,14,16,26.0
19141,2018,8,14,18,37.0
19141,2018,8,14,19,42.0
19141,2018,8,14,20,45.0
19141,2018,8,14,21,49.0
19141,2018,8,14,22,55.0
19141,2018,8,14,23,57.0
19141,2018,8,15,0,63.0
19141,2018,8,15,1,65.0
19141,2018,8,15,2,69.0
19141,2018,8,15,3,71.0
19141,2018,8,15,4,71.0
19141,2018,8,15,5,55.0
19141,2018,8,15,6,51.0
19141,2018,8,15,7,46.0
19141,2018,8,15,8,36.0
19141,2018,8,15,9,29.0
19141,2018,8,15,10,23.0
19141,2018,8,15,11,15.0
19141,2018,8,15,12,14.0
19141,2018,8,15,13,14.0
19141,2018,8,15,14,21.0
19141,2018,8,15,15,32.0
19141,2018,8,15,16,36.0
19141,2018,8,15,17,35.0
19141,2018,8,15,18,38.0
19141,2018,8,15,19,43.0
19141,2018,8,15,20,49.0
19141,2018,8,15,21,56.0
19141,2018,8,15,22,63.0
19141,2018,8,15,23,66.0
19141,2018,8,16,0,60.0
19141,2018,8,16,1,75.0
19141,2018,8,16,2,78.0
19141,2018,8,16,3,78.0
19141,2018,8,16,4,79.0
19141,2018,8,16,5,65.0
19141,2018,8,16,6,62.0
19141,2018,8,16,7,56.0
19141,2018,8,16,8,48.0
19141,2018,8,16,9,41.0
19141,2018,8,16,10,34.0
19141,2018,8,16,11,23.0
19141,2018,8,16,12,24.0
19141,2018,8,16,13,25.0
19141,2018,8,16,14,32.0
19141,2018,8,16,15,36.0
19141,2018,8,16,16,43.0
19141,2018,8,16,17,51.0
19141,2018,8,16,18,57.0
19141,2018,8,16,19,62.0
19141,2018,8,16,20,67.0
19141,2018,8,16,21,71.0
19141,2018,8,16,22,74.0
19141,2018,8,16,23,76.0
19141,2018,8,17,0,81.0
19141,2018,8,17,1,82.0
19141,2018,8,17,2,83.0
19141,2018,8,17,3,86.0
19141,2018,8,17,4,85.0
19141,2018,8,17,5,79.0
19141,2018,8,17,6,75.0
19141,2018,8,17,7,72.0
19141,2018,8,17,8,63.0
19141,2018,8,17,9,59.0
19141,2018,8,17,10,49.0
19141,2018,8,17,11,39.0
19141,2018,8,17,12,29.0
19141,2018,8,17,13,27.0
19141,2018,8,17,14,33.0
19141,2018,8,17,15,38.0
19141,2018,8,17,16,50.0
19141,2018,8,17,17,83.0
19141,2018,8,17,18,78.0
19141,2018,8,17,19,80.0
19141,2018,8,17,20,78.0
19141,2018,8,17,21,86.0
19141,2018,8,17,22,89.0
19141,2018,8,17,23,86.0
19141,2018,8,18,0,84.0
19141,2018,8,18,1,87.0
19141,2018,8,18,2,94.0
19141,2018,8,18,3,98.0
19141,2018,8,18,4,98.0
19141,2018,8,18,5,98.0
19141,2018,8,18,6,85.0
19141,2018,8,18,7,75.0
19141,2018,8,18,8,64.0
19141,2018,8,18,9,55.0
19141,2018,8,18,10,49.0
19141,2018,8,18,11,41.0
19141,2018,8,18,12,37.0
19141,2018,8,18,13,39.0
19141,2018,8,18,14,38.0
19141,2018,8,18,15,44.0
19141,2018,8,18,16,51.0
19141,2018,8,18,17,60.0
19141,2018,8,18,18,67.0
19141,2018,8,18,19,72.0
19141,2018,8,18,20,75.0
19141,2018,8,18,21,77.0
19141,2018,8,18,22,81.0
19141,2018,8,18,23,81.0
19141,2018,8,19,0,83.0
19141,2018,8,19,1,84.0
19141,2018,8,19,2,87.0
19141,2018,8,19,3,93.0
19141,2018,8,19,4,93.0
19141,2018,8,19,5,80.0
19141,2018,8,19,6,73.0
19141,2018,8,19,7,60.0
19141,2018,8,19,8,44.0
19141,2018,8,19,9,37.0
19141,2018,8,19,10,32.0
19141,2018,8,19,11,27.0
19141,2018,8,19,12,28.0
19141,2018,8,19,13,30.0
19141,2018,8,19,14,34.0
19141,2018,8,19,15,38.0
19141,2018,8,19,16,41.0
19141,2018,8,19,17,44.0
19141,2018,8,19,18,51.0
19141,2018,8,19,19,61.0
19141,2018,8,19,20,67.0
19141,2018,8,19,21,72.0
19141,2018,8,19,22,72.0
19141,2018,8,19,23,76.0
19141,2018,8,20,0,77.0
19141,2018,8,20,1,81.0
19141,2018,8,20,2,85.0
19141,2018,8,20,3,85.0
19141,2018,8,20,4,87.0
19141,2018,8,20,5,77.0
19141,2018,8,20,6,74.0
19141,2018,8,20,7,63.0
19141,2018,8,20,8,54.0
19141,2018,8,20,9,45.0
19141,2018,8,20,10,36.0
19141,2018,8,20,11,34.0
19141,2018,8,20,12,30.0
19141,2018,8,20,13,31.0
19141,2018,8,20,14,33.0
19141,2018,8,20,15,37.0
19141,2018,8,20,16,44.0
19141,2018,8,20,17,50.0
19141,2018,8,20,18,57.0
19141,2018,8,20,19,61.0
19141,2018,8,20,20,64.0
19141,2018,8,20,21,66.0
19141,2018,8,20,22,70.0
19141,2018,8,20,23,73.0
19141,2018,8,21,0,73.0
19141,2018,8,21,1,77.0
19141,2018,8,21,2,80.0
19141,2018,8,21,3,80.0
19141,2018,8,21,4,82.0
19141,2018,8,21,5,71.0
19141,2018,8,21,6,70.0
19141,2018,8,21,7,64.0
19141,2018,8,21,8,53.0
19141,2018,8,21,9,45.0
19141,2018,8,21,10,37.0
19141,2018,8,21,11,32.0
19141,2018,8,21,12,30.0
19141,2018,8,21,13,32.0
19141,2018,8,21,14,36.0
19141,2018,8,21,15,39.0
19141,2018,8,21,16,42.0
19141,2018,8,21,17,48.0
19141,2018,8,21,18,55.0
19141,2018,8,21,19,62.0
19141,2018,8,21,20,65.0
19141,2018,8,21,21,69.0
19141,2018,8,21,22,71.0
19141,2018,8,21,23,74.0
19141,2018,8,22,0,78.0
19141,2018,8,22,1,79.0
19141,2018,8,22,2,82.0
19141,2018,8,22,3,83.0
19141,2018,8,22,4,79.0
19141,2018,8,22,5,73.0
19141,2018,8,22,6,70.0
19141,2018,8,22,7,67.0
19141,2018,8,22,8,60.0
19141,2018,8,22,9,53.0
19141,2018,8,22,10,46.0
19141,2018,8,22,11,39.0
19141,2018,8,22,13,33.0
19141,2018,8,22,14,37.0
19141,2018,8,22,15,44.0
19141,2018,8,22,16,49.0
19141,2018,8,22,17,56.0
19141,2018,8,22,18,60.0
19141,2018,8,22,19,56.0
19141,2018,8,22,20,58.0
19141,2018,8,22,21,53.0
19141,2018,8,22,22,54.0
19141,2018,8,22,23,58.0
19141,2018,8,23,0,59.0
19141,2018,8,23,1,59.0
19141,2018,8,23,2,64.0
19141,2018,8,23,3,70.0
19141,2018,8,23,4,72.0
19141,2018,8,23,5,60.0
19141,2018,8,23,6,50.0
19141,2018,8,23,7,45.0
19141,2018,8,23,8,42.0
19141,2018,8,23,9,35.0
19141,2018,8,23,10,29.0
19141,2018,8,23,11,24.0
19141,2018,8,23,13,21.0
19141,2018,8,23,14,20.0
19141,2018,8,23,15,20.0
19141,2018,8,23,16,24.0
19141,2018,8,23,17,32.0
19141,2018,8,23,18,39.0
19141,2018,8,23,19,46.0
19141,2018,8,23,20,46.0
19141,2018,8,23,21,47.0
19141,2018,8,23,22,51.0
19141,2018,8,23,23,53.0
19141,2018,8,24,0,57.0
19141,2018,8,24,1,59.0
19141,2018,8,24,2,60.0
19141,2018,8,24,3,63.0
19141,2018,8,24,4,66.0
19141,2018,8,24,5,58.0
19141,2018,8,24,6,52.0
19141,2018,8,24,7,46.0
19141,2018,8,24,8,38.0
19141,2018,8,24,9,31.0
19141,2018,8,24,10,25.0
19141,2018,8,24,11,23.0
19141,2018,8,24,13,20.0
19141,2018,8,24,14,22.0
19141,2018,8,24,15,29.0
19141,2018,8,24,16,37.0
19141,2018,8,24,17,41.0
19141,2018,8,24,18,48.0
19141,2018,8,24,19,50.0
19141,2018,8,24,20,59.0
19141,2018,8,24,21,63.0
19141,2018,8,24,22,66.0
19141,2018,8,24,23,71.0
19141,2018,8,25,0,73.0
19141,2018,8,25,1,75.0
19141,2018,8,25,2,77.0
19141,2018,8,25,3,79.0
19141,2018,8,25,4,82.0
19141,2018,8,25,5,73.0
19141,2018,8,25,6,69.0
19141,2018,8,25,7,64.0
19141,2018,8,25,8,59.0
19141,2018,8,25,9,52.0
19141,2018,8,25,10,47.0
19141,2018,8,25,11,42.0
19141,2018,8,25,12,41.0
19141,2018,8,25,13,41.0
19141,2018,8,25,14,41.0
19141,2018,8,25,15,46.0
19141,2018,8,25,16,54.0
19141,2018,8,25,17,58.0
19141,2018,8,25,18,61.0
19141,2018,8,25,19,64.0
19141,2018,8,25,20,66.0
19141,2018,8,25,21,70.0
19141,2018,8,25,22,74.0
19141,2018,8,25,23,77.0
19141,2018,8,26,0,79.0
19141,2018,8,26,1,81.0
19141,2018,8,26,2,83.0
19141,2018,8,26,3,85.0
19141,2018,8,26,4,84.0
19141,2018,8,26,5,80.0
19141,2018,8,26,6,77.0
19141,2018,8,26,7,68.0
19141,2018,8,26,8,61.0
19141,2018,8,26,9,56.0
19141,2018,8,26,10,47.0
19141,2018,8,26,11,40.0
19141,2018,8,26,13,37.0
19141,2018,8,26,14,41.0
19141,2018,8,26,15,51.0
19141,2018,8,26,16,56.0
19141,2018,8,26,17,59.0
19141,2018,8,26,18,64.0
19141,2018,8,26,19,67.0
19141,2018,8,26,20,70.0
19141,2018,8,26,21,74.0
19141,2018,8,26,22,77.0
19141,2018,8,26,23,79.0
19141,2018,8,27,0,82.0
19141,2018,8,27,1,85.0
19141,2018,8,27,2,88.0
19141,2018,8,27,3,88.0
19141,2018,8,27,4,86.0
19141,2018,8,27,5,81.0
19141,2018,8,27,6,72.0
19141,2018,8,27,7,69.0
19141,2018,8,27,8,64.0
19141,2018,8,27,9,57.0
19141,2018,8,27,10,45.0
19141,2018,8,27,11,37.0
19141,2018,8,27,12,40.0
19141,2018,8,27,13,44.0
19141,2018,8,27,14,44.0
19141,2018,8,27,15,49.0
19141,2018,8,27,16,54.0
19141,2018,8,27,17,60.0
19141,2018,8,27,18,64.0
19141,2018,8,27,19,62.0
19141,2018,8,27,20,64.0
19141,2018,8,27,21,65.0
19141,2018,8,27,22,58.0
19141,2018,8,27,23,63.0
19141,2018,8,28,0,68.0
19141,2018,8,28,1,76.0
19141,2018,8,28,2,80.0
19141,2018,8,28,3,83.0
19141,2018,8,28,4,85.0
19141,2018,8,28,5,71.0
19141,2018,8,28,6,67.0
19141,2018,8,28,7,62.0
19141,2018,8,28,8,52.0
19141,2018,8,28,9,42.0
19141,2018,8,28,10,38.0
19141,2018,8,28,11,30.0
19141,2018,8,28,13,35.0
19141,2018,8,28,14,41.0
19141,2018,8,28,15,48.0
19141,2018,8,28,16,49.0
19141,2018,8,28,17,50.0
19141,2018,8,28,18,55.0
19141,2018,8,28,19,60.0
19141,2018,8,28,20,52.0
19141,2018,8,28,21,57.0
19141,2018,8,28,22,83.0
19141,2018,8,28,23,84.0
19141,2018,8,29,0,88.0
19141,2018,8,29,1,84.0
19141,2018,8,29,2,94.0
19141,2018,8,29,3,97.0
19141,2018,8,29,4,98.0
19141,2018,8,29,5,96.0
19141,2018,8,29,6,86.0
19141,2018,8,29,7,82.0
19141,2018,8,29,8,66.0
19141,2018,8,29,9,55.0
19141,2018,8,29,10,51.0
19141,2018,8,29,11,43.0
19141,2018,8,29,12,41.0
19141,2018,8,29,13,44.0
19141,2018,8,29,14,48.0
19141,2018,8,29,15,52.0
19141,2018,8,29,16,52.0
19141,2018,8,29,17,60.0
19141,2018,8,29,18,62.0
19141,2018,8,29,19,65.0
19141,2018,8,29,20,70.0
19141,2018,8,29,21,72.0
19141,2018,8,29,22,77.0
19141,2018,8,29,23,78.0
19141,2018,8,30,0,78.0
19141,2018,8,30,1,85.0
19141,2018,8,30,2,85.0
19141,2018,8,30,3,84.0
19141,2018,8,30,4,89.0
19141,2018,8,30,5,83.0
19141,2018,8,30,7,62.0
19141,2018,8,30,8,56.0
19141,2018,8,30,9,46.0
19141,2018,8,30,10,44.0
19141,2018,8,30,11,41.0
19141,2018,8,30,12,38.0
19141,2018,8,30,13,39.0
19141,2018,8,30,14,41.0
19141,2018,8,30,15,41.0
19141,2018,8,30,16,51.0
19141,2018,8,30,17,61.0
19141,2018,8,30,18,57.0
19141,2018,8,30,19,57.0
19141,2018,8,30,20,60.0
19141,2018,8,30,21,66.0
19141,2018,8,30,22,72.0
19141,2018,8,30,23,76.0
19141,2018,8,31,0,77.0
19141,2018,8,31,1,80.0
19141,2018,8,31,2,83.0
19141,2018,8,31,3,87.0
19141,2018,8,31,4,90.0
19141,2018,8,31,5,78.0
19141,2018,8,31,6,70.0
19141,2018,8,31,7,63.0
19141,2018,8,31,8,56.0
19141,2018,8,31,9,47.0
19141,2018,8,31,10,43.0
19141,2018,8,31,11,38.0
19141,2018,8,31,12,32.0
19141,2018,8,31,13,31.0
19141,2018,8,31,14,34.0
19141,2018,8,31,15,39.0
19141,2018,8,31,16,45.0
19141,2018,8,31,17,55.0
19141,2018,8,31,18,59.0
19141,2018,8,31,19,62.0
19141,2018,8,31,20,66.0
19141,2018,8,31,21,69.0
19141,2018,8,31,22,74.0
19141,2018,8,31,23,75.0
19141,2019,7,1,0,79.0
19141,2019,7,1,1,82.0
19141,2019,7,1,2,90.0
19141,2019,7,1,3,93.0
19141,2019,7,1,4,80.0
19141,2019,7,1,5,72.0
19141,2019,7,1,6,62.0
19141,2019,7,1,7,55.0
19141,2019,7,1,8,44.0
19141,2019,7,1,9,35.0
19141,2019,7,1,10,33.0
19141,2019,7,1,11,30.0
19141,2019,7,1,12,29.0
19141,2019,7,1,13,29.0
19141,2019,7,1,14,33.0
19141,2019,7,1,15,36.0
19141,2019,7,1,16,43.0
19141,2019,7,1,17,51.0
19141,2019,7,1,18,60.0
19141,2019,7,1,19,65.0
19141,2019,7,1,20,69.0
19141,2019,7,1,21,75.0
19141,2019,7,1,22,78.0
19141,2019,7,1,23,70.0
19141,2019,7,2,0,84.0
19141,2019,7,2,1,89.0
19141,2019,7,2,2,91.0
19141,2019,7,2,3,93.0
19141,2019,7,2,4,86.0
19141,2019,7,2,5,71.0
19141,2019,7,2,6,66.0
19141,2019,7,2,7,48.0
19141,2019,7,2,8,39.0
19141,2019,7,2,9,36.0
19141,2019,7,2,10,31.0
19141,2019,7,2,11,27.0
19141,2019,7,2,13,24.0
19141,2019,7,2,14,22.0
19141,2019,7,2,15,32.0
19141,2019,7,2,16,40.0
19141,2019,7,2,17,44.0
19141,2019,7,2,18,45.0
19141,2019,7,2,19,49.0
19141,2019,7,2,20,55.0
19141,2019,7,2,21,66.0
19141,2019,7,2,22,69.0
19141,2019,7,2,23,72.0
19141,2019,7,3,0,81.0
19141,2019,7,3,1,86.0
19141,2019,7,3,2,88.0
19141,2019,7,3,3,90.0
19141,2019,7,3,4,80.0
19141,2019,7,3,5,69.0
19141,2019,7,3,6,62.0
19141,2019,7,3,7,50.0
19141,2019,7,3,8,46.0
19141,2019,7,3,9,41.0
19141,2019,7,3,10,34.0
19141,2019,7,3,11,26.0
19141,2019,7,3,13,19.0
19141,2019,7,3,14,23.0
19141,2019,7,3,15,31.0
19141,2019,7,3,16,36.0
19141,2019,7,3,17,43.0
19141,2019,7,3,18,50.0
19141,2019,7,3,19,56.0
19141,2019,7,3,20,60.0
19141,2019,7,3,21,67.0
19141,2019,7,3,22,69.0
19141,2019,7,3,23,70.0
19141,2019,7,4,0,72.0
19141,2019,7,4,1,77.0
19141,2019,7,4,2,82.0
19141,2019,7,4,3,86.0
19141,2019,7,4,4,78.0
19141,2019,7,4,5,76.0
19141,2019,7,4,6,67.0
19141,2019,7,4,7,61.0
19141,2019,7,4,8,53.0
19141,2019,7,4,9,45.0
19141,2019,7,4,10,30.0
19141,2019,7,4,11,27.0
19141,2019,7,4,13,37.0
19141,2019,7,4,14,38.0
19141,2019,7,4,15,38.0
19141,2019,7,4,16,38.0
19141,2019,7,4,17,46.0
19141,2019,7,4,18,54.0
19141,2019,7,4,19,60.0
19141,2019,7,4,20,68.0
19141,2019,7,4,21,76.0
19141,2019,7,4,22,78.0
19141,2019,7,4,23,81.0
19141,2019,7,5,0,86.0
19141,2019,7,5,1,86.0
19141,2019,7,5,2,88.0
19141,2019,7,5,3,88.0
19141,2019,7,5,4,86.0
19141,2019,7,5,5,78.0
19141,2019,7,5,6,73.0
19141,2019,7,5,7,61.0
19141,2019,7,5,8,57.0
19141,2019,7,5,9,49.0
19141,2019,7,5,10,44.0
19141,2019,7,5,11,38.0
19141,2019,7,5,12,40.0
19141,2019,7,5,13,43.0
19141,2019,7,5,14,42.0
19141,2019,7,5,15,45.0
19141,2019,7,5,16,45.0
19141,2019,7,5,17,51.0
19141,2019,7,5,18,56.0
19141,2019,7,5,19,59.0
19141,2019,7,5,20,65.0
19141,2019,7,5,21,69.0
19141,2019,7,5,22,75.0
19141,2019,7,5,23,80.0
19141,2019,7,6,0,82.0
19141,2019,7,6,1,90.0
19141,2019,7,6,2,89.0
19141,2019,7,6,3,96.0
19141,2019,7,6,4,84.0
19141,2019,7,6,5,74.0
19141,2019,7,6,6,66.0
19141,2019,7,6,7,52.0
19141,2019,7,6,8,47.0
19141,2019,7,6,9,43.0
19141,2019,7,6,10,37.0
19141,2019,7,6,11,31.0
19141,2019,7,6,12,36.0
19141,2019,7,6,13,38.0
19141,2019,7,6,14,41.0
19141,2019,7,6,15,42.0
19141,2019,7,6,16,44.0
19141,2019,7,6,17,50.0
19141,2019,7,6,18,56.0
19141,2019,7,6,19,58.0
19141,2019,7,6,20,59.0
19141,2019,7,6,21,66.0
19141,2019,7,6,22,69.0
19141,2019,7,6,23,73.0
19141,2019,7,7,0,75.0
19141,2019,7,7,1,77.0
19141,2019,7,7,2,80.0
19141,2019,7,7,3,85.0
19141,2019,7,7,4,68.0
19141,2019,7,7,5,64.0
19141,2019,7,7,6,58.0
19141,2019,7,7,7,54.0
19141,2019,7,7,8,45.0
19141,2019,7,7,9,40.0
19141,2019,7,7,10,38.0
19141,2019,7,7,11,34.0
19141,2019,7,7,13,22.0
19141,2019,7,7,14,24.0
19141,2019,7,7,15,26.0
19141,2019,7,7,16,28.0
19141,2019,7,7,17,33.0
19141,2019,7,7,18,41.0
19141,2019,7,7,19,46.0
19141,2019,7,7,20,48.0
19141,2019,7,7,21,54.0
19141,2019,7,7,22,59.0
19141,2019,7,7,23,63.0
19141,2019,7,8,0,69.0
19141,2019,7,8,1,72.0
19141,2019,7,8,2,77.0
19141,2019,7,8,3,79.0
19141,2019,7,8,4,67.0
19141,2019,7,8,5,55.0
19141,2019,7,8,6,49.0
19141,2019,7,8,7,43.0
19141,2019,7,8,8,34.0
19141,2019,7,8,9,27.0
19141,2019,7,8,10,24.0
19141,2019,7,8,11,18.0
19141,2019,7,8,12,23.0
19141,2019,7,8,13,24.0
19141,2019,7,8,14,26.0
19141,2019,7,8,15,25.0
19141,2019,7,8,16,31.0
19141,2019,7,8,17,41.0
19141,2019,7,8,18,56.0
19141,2019,7,8,19,63.0
19141,2019,7,8,20,61.0
19141,2019,7,8,21,61.0
19141,2019,7,8,22,66.0
19141,2019,7,8,23,66.0
19141,2019,7,9,0,69.0
19141,2019,7,9,1,74.0
19141,2019,7,9,2,80.0
19141,2019,7,9,3,81.0
19141,2019,7,9,4,73.0
19141,2019,7,9,5,65.0
19141,2019,7,9,6,58.0
19141,2019,7,9,7,50.0
19141,2019,7,9,8,39.0
19141,2019,7,9,9,30.0
19141,2019,7,9,10,27.0
19141,2019,7,9,11,27.0
19141,2019,7,9,13,22.0
19141,2019,7,9,14,22.0
19141,2019,7,9,15,28.0
19141,2019,7,9,16,38.0
19141,2019,7,9,17,43.0
19141,2019,7,9,18,48.0
19141,2019,7,9,19,52.0
19141,2019,7,9,20,59.0
19141,2019,7,9,21,58.0
19141,2019,7,9,22,63.0
19141,2019,7,9,23,67.0
19141,2019,7,10,0,71.0
19141,2019,7,10,1,76.0
19141,2019,7,10,2,78.0
19141,2019,7,10,3,81.0
19141,2019,7,10,4,72.0
19141,2019,7,10,5,64.0
19141,2019,7,10,6,57.0
19141,2019,7,10,7,50.0
19141,2019,7,10,8,43.0
19141,2019,7,10,9,40.0
19141,2019,7,10,10,38.0
19141,2019,7,10,11,34.0
19141,2019,7,10,13,39.0
19141,2019,7,10,14,50.0
19141,2019,7,10,15,59.0
19141,2019,7,10,16,55.0
19141,2019,7,10,17,63.0
19141,2019,7,10,18,68.0
19141,2019,7,10,19,70.0
19141,2019,7,10,20,72.0
19141,2019,7,10,21,76.0
19141,2019,7,10,22,80.0
19141,2019,7,10,23,79.0
19141,2019,7,11,0,85.0
